Chromosome,Arm,Band,Abnormality,MorphName,Morph,TopoName,Topo,CaseCount,Gene,Type
1,q,12,der(16)t(1;16)(q12;q11),Wilms tumor,3135,Kidney,0301,4,,U
1,q,12,der(16)t(1;16)(q12;q11),Ewing sarcoma,8740,Skeleton,0901,10,,U
1,q,12,der(16)t(1;16)(q12;q12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,4,,U
1,q,12,der(16)t(1;16)(q12;q12),Multiple myeloma,1702,,,5,,U
1,q,12,der(16)t(1;16)(q12;q12),Ewing sarcoma,8740,Skeleton,0901,2,,U
1,q,12,der(16)t(1;16)(q12;q24),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
1,q,12,der(16)t(1;16)(q12;q24),Multiple myeloma,1702,,,3,,U
1,q,12,der(17)t(1;17)(q12;p11),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
1,q,12,der(17)t(1;17)(q12;p11),Multiple myeloma,1702,,,2,,U
1,q,12,der(17)t(1;17)(q12;p11),Follicular lymphoma,1810,,,2,,U
1,q,12,der(17)t(1;17)(q12;p13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
1,q,12,der(18)t(1;18)(q12;p11),Multiple myeloma,1702,,,3,,U
1,q,12,der(18)t(1;18)(q12;p11),Primary effusion lymphoma,1835,,,2,,U
1,q,12,der(18)t(1;18)(q12;q23),Multiple myeloma,1702,,,7,,U
1,q,12,der(19)t(1;19)(q12;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,U
1,q,12,der(19)t(1;19)(q12;p13),Multiple myeloma,1702,,,4,,U
1,q,12,der(19)t(1;19)(q12;q11),Multiple myeloma,1702,,,4,,U
1,q,12,der(19)t(1;19)(q12;q13),Multiple myeloma,1702,,,7,,U
1,q,12,der(19)t(1;19)(q12;q13),Retinoblastoma,5211,Eye,0810,2,,U
1,q,12,der(20)t(1;20)(q12;p13),Multiple myeloma,1702,,,3,,U
1,q,12,der(20)t(1;20)(q12;q13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
1,q,12,der(20)t(1;20)(q12;q13),Multiple myeloma,1702,,,4,,U
1,q,12,der(21)t(1;21)(q12;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
1,q,12,der(21)t(1;21)(q12;q22),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
1,q,12,der(21)t(1;21)(q12;q22),Multiple myeloma,1702,,,3,,U
1,q,12,der(22)t(1;22)(q12;p11),Multiple myeloma,1702,,,4,,U
1,q,12,der(22)t(1;22)(q12;p11),Follicular lymphoma,1810,,,2,,U
1,q,12,der(22)t(1;22)(q12;q13),Multiple myeloma,1702,,,3,,U
1,q,12,der(X)t(X;1)(q13;q12),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
1,p,12,dic(1;13)(p12;p11),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
1,q,12,dup(1)(q12q23),Follicular lymphoma,1810,,,2,,U
1,q,12,dup(1)(q12q25),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,U
1,q,12,dup(1)(q12q25),Multiple myeloma,1702,,,3,,U
1,q,12,dup(1)(q12q25),"Mature B-cell neoplasm, NOS",1801,,,4,,U
1,q,12,dup(1)(q12q25),Follicular lymphoma,1810,,,2,,U
1,q,12,dup(1)(q12q25),Burkitt lymphoma/leukemia,1822,,,4,,U
1,q,12,dup(1)(q12q31),Multiple myeloma,1702,,,5,,U
1,q,12,dup(1)(q12q31),Chronic lymphocytic leukemia,1802,,,2,,U
1,q,12,dup(1)(q12q31),Follicular lymphoma,1810,,,2,,U
1,q,12,dup(1)(q12q31),Burkitt lymphoma/leukemia,1822,,,3,,U
1,q,12,dup(1)(q12q32),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,11,,U
1,q,12,dup(1)(q12q32),"Mature B-cell neoplasm, NOS",1801,,,3,,U
1,q,12,dup(1)(q12q32),Follicular lymphoma,1810,,,2,,U
1,q,12,dup(1)(q12q32),Diffuse large B-cell lymphoma,1820,,,3,,U
1,q,12,dup(1)(q12q32),Burkitt lymphoma/leukemia,1822,,,7,,U
1,q,12,dup(1)(q12q32),"Peripheral T-cell lymphoma, unspecified",1908,,,2,,U
1,q,12,dup(1)(q12q41),Multiple myeloma,1702,,,2,,U
1,q,12,dup(1)(q12q42),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,7,,U
1,q,12,dup(1)(q12q42),Multiple myeloma,1702,,,3,,U
1,q,12,dup(1)(q12q42),Diffuse large B-cell lymphoma,1820,,,2,,U
1,q,12,dup(1)(q12q43),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,4,,U
1,q,12,dup(1)(q12q43),Multiple myeloma,1702,,,2,,U
1,q,12,dup(1)(q12q44),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,7,,U
1,q,12,dup(1)(q12q44),Multiple myeloma,1702,,,5,,U
1,q,12,dup(1)(q12q44),Chronic lymphocytic leukemia,1802,,,2,,U
1,q,12,dup(1)(q12q44),Burkitt lymphoma/leukemia,1822,,,2,,U
1,p,12,idic(1)(p12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
2,p,12,t(2;3)(p12;q27),Follicular lymphoma,1810,,,4,,B
2,p,12,t(2;3)(p12;q27),Diffuse large B-cell lymphoma,1820,,,3,BCL6+,B
2,p,12,t(2;3)(p12;q27),Burkitt lymphoma/leukemia,1822,,,4,BCL6+,B
2,p,12,t(2;4;12;13)(p12;q23;p12;q13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
2,p,12,t(2;7)(p12;p22),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,B
2,p,12,t(2;7)(p12;q21),Chronic lymphocytic leukemia,1802,,,3,,B
2,p,12,t(2;8)(p12;q23),Burkitt lymphoma/leukemia,1822,,,2,,B
2,p,12,t(2;8)(p12;q24),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,7,,B
2,p,12,t(2;8)(p12;q24),Multiple myeloma,1702,,,7,,B
2,p,12,t(2;8)(p12;q24),"Mature B-cell neoplasm, NOS",1801,,,4,,B
2,p,12,t(2;8)(p12;q24),Chronic lymphocytic leukemia,1802,,,6,,B
2,p,12,t(2;8)(p12;q24),B-prolymphocytic leukemia,1804,,,4,,B
2,p,12,t(2;8)(p12;q24),Mantle cell lymphoma,1808,,,5,,B
2,p,12,t(2;8)(p12;q24),Follicular lymphoma,1810,,,8,,B
2,p,12,t(2;8)(p12;q24),Hairy cell leukemia,1818,,,2,,B
2,p,12,t(2;8)(p12;q24),Diffuse large B-cell lymphoma,1820,,,8,MYC+,B
2,p,12,t(2;8)(p12;q24),Burkitt lymphoma/leukemia,1822,,,22,MYC+,B
2,p,12,t(2;8)(p12;q24),Dendritic cell neoplasm,2410,,,3,,B
2,p,12,t(2;9)(p12;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
2,p,12,t(2;9)(p12;p23),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
2,p,12,t(2;14)(p12;q32),Multiple myeloma,1702,,,2,,B
2,p,12,t(2;14)(p12;q32),Chronic lymphocytic leukemia,1802,,,4,,B
2,p,12,t(2;18)(p12;q21),Chronic lymphocytic leukemia,1802,,,7,BCL2+,B
2,p,12,t(2;18)(p12;q21),Follicular lymphoma,1810,,,3,,B
2,p,12,t(2;18)(p12;q22),Chronic lymphocytic leukemia,1802,,,3,,B
2,p,12,t(2;19)(p12;q13),"Mature B-cell neoplasm, NOS",1801,,,2,,B
2,p,12,t(2;22)(p12;q11),Follicular lymphoma,1810,,,2,,B
2,p,12,add(2)(p12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,4,,U
2,p,12,add(2)(p12),Diffuse large B-cell lymphoma,1820,,,2,,U
2,q,12,add(2)(q12),Multiple myeloma,1702,,,2,,U
2,p,12,del(2)(p12),"Acute myeloid leukemia, NOS",1101,,,2,,U
2,p,12,del(2)(p12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,U
2,p,12,del(2)(p12),Multiple myeloma,1702,,,3,,U
2,p,12,del(2)(p12),Chronic lymphocytic leukemia,1802,,,3,,U
2,p,12,del(2)(p12),Follicular lymphoma,1810,,,4,,U
2,p,12,del(2)(p12),Burkitt lymphoma/leukemia,1822,,,3,,U
2,p,12,del(2)(p12),Adenocarcinoma,3111,Breast,0401,2,,U
2,p,12,del(2)(p12),Myxofibrosarcoma,8137,Soft tissue,0902,2,,U
2,p,12,del(2)(p12),Meningioma,8804,Brain,0801,2,,U
2,p,12,del(2)(p12),Mesothelioma,8810,Pleura,0109,2,,U
2,q,12,del(2)(q12),"Acute myeloid leukemia, NOS",1101,,,3,,U
2,p,12,der(8)t(2;8)(p12;q24),"Mature B-cell neoplasm, NOS",1801,,,2,,U
2,p,12,der(8)t(2;8)(p12;q24),Burkitt lymphoma/leukemia,1822,,,2,,U
2,p,12,der(18)t(2;18)(p12;q21),Follicular lymphoma,1810,,,2,,U
3,q,12,inv(3)(q12q26),"Acute myeloid leukemia, NOS",1101,,,4,,B
3,q,12,inv(3)(q12q27),Diffuse large B-cell lymphoma,1820,,,2,,B
3,q,12,t(3;9;22)(q12;q34;q11),"Chronic myeloid leukemia, aberrant translocation",1203,,,2,BCR::ABL1,B
3,q,12,t(3;11)(q12;p15),"Acute myeloid leukemia, NOS",1101,,,2,,B
3,q,12,t(3;11)(q12;p15),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,B
3,q,12,t(3;11)(q12;p15),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,NUP98::LNP1,B
3,q,12,t(3;11)(q12;q23),"Acute myeloid leukemia, NOS",1101,,,2,,B
3,p,12,add(3)(p12),"Acute myeloid leukemia, NOS",1101,,,6,,U
3,p,12,add(3)(p12),"Myelodysplastic syndrome, NOS",1501,,,3,,U
3,p,12,add(3)(p12),Refractory anemia with excess blasts-2,1521,,,2,,U
3,p,12,add(3)(p12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
3,p,12,add(3)(p12),Multiple myeloma,1702,,,6,,U
3,p,12,add(3)(p12),Chronic lymphocytic leukemia,1802,,,3,,U
3,p,12,add(3)(p12),Mantle cell lymphoma,1808,,,2,,U
3,p,12,add(3)(p12),Diffuse large B-cell lymphoma,1820,,,2,,U
3,p,12,add(3)(p12),Mycosis fungoides/Sézary syndrome,1906,,,2,,U
3,p,12,add(3)(p12),Adenocarcinoma,3111,Lung,0107,5,,U
3,p,12,add(3)(p12),Adenocarcinoma,3111,Kidney,0301,6,,U
3,p,12,add(3)(p12),Adenocarcinoma,3111,Breast,0401,3,,U
3,p,12,add(3)(p12),Squamous cell carcinoma,3121,Lung,0107,5,,U
3,p,12,add(3)(p12),Teratoma (mature and immature),3903,Testis,0601,2,,U
3,p,12,add(3)(p12),"Osteosarcoma, NOS",8710,Skeleton,0901,3,,U
3,q,12,add(3)(q12),"Acute myeloid leukemia, NOS",1101,,,5,,U
3,q,12,add(3)(q12),Acute monoblastic leukemia (FAB type M5),1108,,,3,,U
3,q,12,add(3)(q12),Acute erythroleukemia (FAB type M6),1112,,,2,,U
3,q,12,add(3)(q12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,5,,U
3,q,12,add(3)(q12),Multiple myeloma,1702,,,4,,U
3,q,12,add(3)(q12),"Mature B-cell neoplasm, NOS",1801,,,2,,U
3,q,12,add(3)(q12),Follicular lymphoma,1810,,,3,,U
3,q,12,add(3)(q12),Diffuse large B-cell lymphoma,1820,,,4,,U
3,q,12,add(3)(q12),Burkitt lymphoma/leukemia,1822,,,2,,U
3,q,12,add(3)(q12),"Mature T- and NK-cell neoplasm, NOS",1901,,,2,,U
3,q,12,add(3)(q12),Adult T-cell lymphoma/leukemia (HTLV-1+),1926,,,7,,U
3,q,12,add(3)(q12),Adenocarcinoma,3111,Breast,0401,2,,U
3,q,12,add(3)(q12),Malignant melanoma,6011,Eye,0810,2,,U
3,q,12,add(3)(q12),Myxofibrosarcoma,8137,Soft tissue,0902,2,,U
3,q,12,add(3)(q12),Leiomyosarcoma,8310,Soft tissue,0902,2,,U
3,p,12,del(3)(p12),"Acute myeloid leukemia, NOS",1101,,,7,,U
3,p,12,del(3)(p12),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
3,p,12,del(3)(p12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,4,,U
3,p,12,del(3)(p12),Multiple myeloma,1702,,,7,,U
3,p,12,del(3)(p12),"Mature B-cell neoplasm, NOS",1801,,,3,,U
3,p,12,del(3)(p12),Follicular lymphoma,1810,,,2,,U
3,p,12,del(3)(p12),Diffuse large B-cell lymphoma,1820,,,4,,U
3,p,12,del(3)(p12),Adenocarcinoma,3111,Pancreas,0218,2,,U
3,p,12,del(3)(p12),Adenocarcinoma,3111,Large intestine,0227,2,,U
3,p,12,del(3)(p12),Adenocarcinoma,3111,Kidney,0301,17,,U
3,p,12,del(3)(p12),Adenocarcinoma,3111,Breast,0401,14,,U
3,p,12,del(3)(p12),Adenocarcinoma,3111,Ovary,0501,6,,U
3,p,12,del(3)(p12),Squamous cell carcinoma,3121,Oral cavity,0203,3,,U
3,p,12,del(3)(p12),"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,0801,2,,U
3,p,12,del(3)(p12),Myxofibrosarcoma,8137,Soft tissue,0902,3,,U
3,p,12,del(3)(p12),Undifferentiated pleomorphic sarcoma,8541,Soft tissue,0902,5,,U
3,p,12,del(3)(p14p12),"Benign epithelial tumor, special type",3099,Breast,0401,2,,U
3,p,12,del(3)(p14p12),"Carcinoma, NOS",3102,Breast,0401,2,,U
3,p,12,del(3)(p14p12),Adenocarcinoma,3111,Breast,0401,13,,U
3,p,12,del(3)(p21p12),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
3,p,12,del(3)(p21p12),Multiple myeloma,1702,,,3,,U
3,p,12,del(3)(p21p12),Adenocarcinoma,3111,Kidney,0301,3,,U
3,p,12,del(3)(p21p12),Adenocarcinoma,3111,Breast,0401,3,,U
3,p,12,del(3)(p21p12),Nonneoplastic epithelial disorder/lesion,9049,Breast,0401,2,,U
3,p,12,del(3)(p22p12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
3,q,12,del(3)(q12),"Acute myeloid leukemia, NOS",1101,,,9,,U
3,q,12,del(3)(q12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,U
3,q,12,del(3)(q12),Multiple myeloma,1702,,,3,,U
3,q,12,del(3)(q12),Follicular lymphoma,1810,,,3,,U
3,q,12,del(3)(q12),Adult T-cell lymphoma/leukemia (HTLV-1+),1926,,,3,,U
3,q,12,del(3)(q12),Adenocarcinoma,3111,Stomach,0216,2,,U
3,q,12,del(3)(q12),Adenocarcinoma,3111,Breast,0401,2,,U
3,q,12,del(3)(q12),Adenocarcinoma,3111,Ovary,0501,2,,U
3,q,12,del(3)(q12),"Malignant epithelial tumor, special type",3199,Ovary,0501,2,,U
3,q,12,del(3)(q12),"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,0801,2,,U
3,q,12,del(3)(q12),Leiomyosarcoma,8310,Soft tissue,0902,2,,U
3,q,12,del(3)(q12),Malignant peripheral nerve sheath tumor/Triton,8516,Soft tissue,0902,2,,U
3,q,12,del(3)(q12),"Osteosarcoma, NOS",8710,Skeleton,0901,2,,U
3,q,12,del(3)(q12q13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
3,q,12,del(3)(q12q21),"Acute myeloid leukemia, NOS",1101,,,3,,U
3,q,12,del(3)(q12q25),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,q,12,del(3)(q12q25),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
3,q,12,del(3)(q12q26),"Acute myeloid leukemia, NOS",1101,,,3,,U
3,q,12,del(3)(q12q29),"Acute myeloid leukemia, NOS",1101,,,2,,U
3,p,12,der(3)del(3)(p12)del(3)(q21),Adenocarcinoma,3111,Ovary,0501,2,,U
3,p,12,der(3)del(3)(p21p12)inv(3)(p25p21),"Benign epithelial tumor, special type",3099,Breast,0401,2,,U
3,p,12,der(3)t(3;5)(p12;q13),Adenocarcinoma,3111,Kidney,0301,3,,U
3,p,12,der(3)t(3;5)(p12;q15),Adenocarcinoma,3111,Kidney,0301,3,,U
3,p,12,der(3)t(3;5)(p12;q22),Adenocarcinoma,3111,Kidney,0301,3,,U
3,p,12,der(3)t(3;5)(p12;q31),Adenocarcinoma,3111,Kidney,0301,3,,U
3,p,12,der(3)t(3;8)(p12;q11),Adenocarcinoma,3111,Kidney,0301,4,,U
3,p,12,der(3)t(3;18)(p12;q11),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
3,q,12,der(20)t(3;20)(q12;q13),Adenocarcinoma,3111,Kidney,0301,2,,U
3,q,12,der(22)t(3;22)(q12;q13),Multiple myeloma,1702,,,2,,U
4,p,12,t(1;4)(p32;p12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
4,q,12,t(3;4)(q21;q12),"Acute myeloid leukemia, NOS",1101,,,2,,B
4,q,12,t(4;9;22)(q12;q34;q11),"Chronic myeloid leukemia, aberrant translocation",1203,,,2,BCR::ABL1,B
4,q,12,t(4;12)(q12;p13),"Acute myeloid leukemia, NOS",1101,,,15,ETV6::CHIC2,B
4,q,12,t(4;12)(q12;p13),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,6,CHIC2::ETV6,B
4,q,12,t(4;12)(q12;p13),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,3,CHIC2::ETV6,B
4,q,12,t(4;12)(q12;p13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,ETV6+,B
4,q,12,t(4;17)(q12;q21),Acute promyelocytic leukemia (FAB type M3),1106,,,2,FIP1L1::RARA,B
4,q,12,t(4;20)(q12;p11),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
4,q,12,t(4;22)(q12;q11),"Chronic myeloid leukemia, aberrant translocation",1203,,,2,,B
4,q,12,t(4;22)(q12;q11),Atypical chronic myeloid leukemia,1303,,,2,BCR::PDGFRA,B
4,q,12,t(4;22)(q12;q11),"Chronic myeloproliferative disorder, NOS",1401,,,4,,B
4,q,12,t(4;22)(q12;q11),Chronic eosinophilic leukemia/hypereosinophilic syndrome,1406,,,2,BCR::PDGFRA,B
4,p,12,t(X;4)(p22;p12),Mantle cell lymphoma,1808,,,2,,B
4,p,12,add(4)(p12),"Acute myeloid leukemia, NOS",1101,,,3,,U
4,p,12,add(4)(p12),Acute promyelocytic leukemia (FAB type M3),1106,,,2,,U
4,p,12,add(4)(p12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
4,p,12,add(4)(p12),Multiple myeloma,1702,,,3,,U
4,p,12,add(4)(p12),Diffuse large B-cell lymphoma,1820,,,3,,U
4,p,12,add(4)(p12),Squamous cell carcinoma,3121,Lung,0107,2,,U
4,q,12,add(4)(q12),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,12,add(4)(q12),Chronic eosinophilic leukemia/hypereosinophilic syndrome,1406,,,2,,U
4,q,12,add(4)(q12),"Myelodysplastic syndrome, NOS",1501,,,3,,U
4,q,12,add(4)(q12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,4,,U
4,p,12,del(4)(p12),Multiple myeloma,1702,,,2,,U
4,p,12,del(4)(p12),Chronic lymphocytic leukemia,1802,,,3,,U
4,p,12,del(4)(p12),Follicular lymphoma,1810,,,2,,U
4,p,12,del(4)(p12),Diffuse large B-cell lymphoma,1820,,,2,,U
4,p,12,del(4)(p12),Adenocarcinoma,3111,Breast,0401,2,,U
4,p,12,del(4)(p12),Adenocarcinoma,3111,Ovary,0501,2,,U
4,p,12,del(4)(p12),"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,0801,2,,U
4,p,12,del(4)(p14p12),Multiple myeloma,1702,,,2,,U
4,p,12,del(4)(p15p12),Multiple myeloma,1702,,,2,,U
4,p,12,del(4)(p15p12),Diffuse large B-cell lymphoma,1820,,,2,,U
4,p,12,del(4)(p16p12),Multiple myeloma,1702,,,3,,U
4,q,12,del(4)(q12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,FIP1L1::PDGFRA,U
4,q,12,del(4)(q12),Diffuse large B-cell lymphoma,1820,,,3,,U
4,q,12,del(4)(q12q23),Multiple myeloma,1702,,,2,,U
4,p,12,der(4)add(4)(p12)t(4;6)(q35;p21),"Acute myeloid leukemia, NOS",1101,,,2,,U
4,q,12,der(4)t(4;11)(q12;q23),Chronic lymphocytic leukemia,1802,,,2,,U
4,q,12,der(11)t(4;11)(q12;p15),Chronic lymphocytic leukemia,1802,,,2,,U
4,q,12,der(11)t(4;11)(q12;q21),Chronic lymphocytic leukemia,1802,,,2,,U
4,q,12,der(17)t(4;17)(q12;p11),Chronic lymphocytic leukemia,1802,,,4,,U
4,q,12,der(17)t(4;17)(q12;p13),Chronic lymphocytic leukemia,1802,,,2,,U
5,q,12,t(4;5)(q33;q12),Subungual exostosis,8608,Skeleton,0901,2,,B
5,p,12,add(5)(p12),Chronic lymphocytic leukemia,1802,,,2,,U
5,p,12,add(5)(p12),"Osteosarcoma, NOS",8710,Skeleton,0901,2,,U
5,q,12,add(5)(q12),"Acute myeloid leukemia, NOS",1101,,,9,,U
5,q,12,add(5)(q12),"Myelodysplastic syndrome, NOS",1501,,,6,,U
5,q,12,add(5)(q12),Multiple myeloma,1702,,,4,,U
5,q,12,add(5)(q12),Adenocarcinoma,3111,Breast,0401,2,,U
5,q,12,add(5)(q12),"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,0801,2,,U
5,p,12,del(5)(p12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,4,,U
5,p,12,del(5)(p12),Undifferentiated pleomorphic sarcoma,8541,Soft tissue,0902,2,,U
5,q,12,del(5)(q12),"Acute myeloid leukemia, NOS",1101,,,5,,U
5,q,12,del(5)(q12),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
5,q,12,del(5)(q12),Refractory anemia,1505,,,2,,U
5,q,12,del(5)(q12),Refractory anemia with excess of blasts (FAB),1509,,,2,,U
5,q,12,del(5)(q12),Adenocarcinoma,3111,Large intestine,0227,2,,U
5,q,12,del(5)(q12q14),Multiple myeloma,1702,,,2,,U
5,q,12,del(5)(q12q15),Multiple myeloma,1702,,,2,,U
5,q,12,del(5)(q12q23),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,12,del(5)(q12q23),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
5,q,12,del(5)(q12q31),Acute undifferentiated leukemia,1010,,,2,,U
5,q,12,del(5)(q12q31),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,12,del(5)(q12q31),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
5,q,12,del(5)(q12q31),"Myelodysplastic syndrome, NOS",1501,,,2,,U
5,q,12,del(5)(q12q31),Refractory anemia,1505,,,4,,U
5,q,12,del(5)(q12q32),"Acute myeloid leukemia, NOS",1101,,,9,,U
5,q,12,del(5)(q12q32),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,,U
5,q,12,del(5)(q12q32),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
5,q,12,del(5)(q12q32),Acute myelomonocytic leukemia (FAB type M4),1107,,,4,,U
5,q,12,del(5)(q12q32),Acute erythroleukemia (FAB type M6),1112,,,2,,U
5,q,12,del(5)(q12q32),"Myelodysplastic syndrome, NOS",1501,,,3,,U
5,q,12,del(5)(q12q32),Refractory anemia,1505,,,3,,U
5,q,12,del(5)(q12q32),Refractory anemia with excess of blasts (FAB),1509,,,2,,U
5,q,12,del(5)(q12q32),Refractory anemia with excess blasts-1,1519,,,3,,U
5,q,12,del(5)(q12q33),"Acute myeloid leukemia, NOS",1101,,,27,,U
5,q,12,del(5)(q12q33),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
5,q,12,del(5)(q12q33),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,,U
5,q,12,del(5)(q12q33),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,6,,U
5,q,12,del(5)(q12q33),Acute myelomonocytic leukemia (FAB type M4),1107,,,3,,U
5,q,12,del(5)(q12q33),Acute erythroleukemia (FAB type M6),1112,,,2,,U
5,q,12,del(5)(q12q33),"Myelodysplastic/myeloproliferative disease, NOS",1301,,,2,,U
5,q,12,del(5)(q12q33),"Myelodysplastic syndrome, NOS",1501,,,6,,U
5,q,12,del(5)(q12q33),Refractory anemia,1505,,,7,,U
5,q,12,del(5)(q12q33),Refractory anemia with excess of blasts (FAB),1509,,,8,,U
5,q,12,del(5)(q12q33),Refractory anemia with excess blasts-2,1521,,,5,,U
5,q,12,del(5)(q12q33),Follicular lymphoma,1810,,,2,,U
5,q,12,del(5)(q12q33),Squamous cell carcinoma,3121,Vagina,0509,2,,U
5,q,12,del(5)(q12q34),"Acute myeloid leukemia, NOS",1101,,,13,,U
5,q,12,del(5)(q12q34),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
5,q,12,del(5)(q12q34),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
5,q,12,del(5)(q12q34),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
5,q,12,del(5)(q12q34),Acute erythroleukemia (FAB type M6),1112,,,2,,U
5,q,12,del(5)(q12q34),Refractory anemia,1505,,,4,,U
5,q,12,del(5)(q12q34),Refractory anemia with excess of blasts (FAB),1509,,,4,,U
5,q,12,del(5)(q12q34),Refractory anemia with excess blasts-2,1521,,,3,,U
5,q,12,del(5)(q12q35),"Acute myeloid leukemia, NOS",1101,,,8,,U
5,p,12,der(17)t(5;17)(p12;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,12,dic(5;12)(q12;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,12,dic(5;17)(q12;p11),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,12,idic(5)(q12),"Acute myeloid leukemia, NOS",1101,,,2,,U
5,q,12,r(5)(p15q12),Adenoma,3003,Salivary gland,0210,2,,U
6,q,12,inv(6)(p22q12),Mycosis fungoides/Sézary syndrome,1906,,,2,,B
6,q,12,inv(6)(p23q12),Acute erythroleukemia (FAB type M6),1112,,,2,,B
6,p,12,t(6;8)(p12;q24),"Acute myeloid leukemia, NOS",1101,,,2,,B
6,p,12,t(6;9)(p12;p24),Oncocytoma,3031,Kidney,0301,2,,B
6,p,12,t(6;9;22)(p12;q34;q11),"Chronic myeloid leukemia, aberrant translocation",1203,,,2,,B
6,p,12,t(6;14)(p12;q32),Splenic marginal zone B-cell lymphoma,1816,,,2,,B
6,p,12,add(6)(p12),"Acute myeloid leukemia, NOS",1101,,,2,,U
6,p,12,add(6)(p12),Refractory cytopenia with multilineage dysplasia,1515,,,2,,U
6,p,12,add(6)(p12),Diffuse large B-cell lymphoma,1820,,,2,,U
6,q,12,add(6)(q12),"Acute myeloid leukemia, NOS",1101,,,4,,U
6,q,12,add(6)(q12),Multiple myeloma,1702,,,8,,U
6,q,12,add(6)(q12),"Mature B-cell neoplasm, NOS",1801,,,2,,U
6,q,12,add(6)(q12),Mantle cell lymphoma,1808,,,2,,U
